,lat,lon,name,admin1,admin2,cc,coord_tuple
13266,25.04776,121.53185,Taipei,Taipei,,TW,"('25.1186838', '121.5316129')"
13267,48.15221,11.61585,Bogenhausen,Bavaria,Upper Bavaria,DE,"('48.1604866', '11.598318')"
13268,31.95522,35.94503,Amman,Amman,,JO,"('31.99143', '35.991125')"
13269,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.0552349', '72.8248112')"
13270,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4291227', '54.4408746')"
13271,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6607922', '77.3138873')"
13272,41.85003,-87.65005,Chicago,Illinois,Cook County,US,"('41.8945915', '-87.6320377')"
13273,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2085167', '55.2616073')"
13274,27.52188,41.69073,Hayil,Mintaqat Ha'il,,SA,"('27.6528613', '41.7240901')"
13275,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.6275841', '39.1111804')"
13276,47.94454,-122.30458,Mukilteo,Washington,Snohomish County,US,"('47.922348', '-122.300762')"
13277,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0636752', '7.4238235')"
13278,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2719195', '55.3148368')"
13279,18.3,42.73333,Khamis Mushait,Mintaqat `Asir,,SA,"('18.2542421', '42.7876148')"
13280,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2644102', '55.3160847')"
13281,21.42664,39.82563,Mecca,Makkah,,SA,"('21.3888714', '39.7039528')"
13282,40.78343,-73.96625,Manhattan,New York,New York County,US,"('40.7636433', '-73.9726971')"
13283,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.163529', '55.381528')"
13284,0.3475,32.64917,Kireka,Central Region,Wakiso District,UG,"('0.319086', '32.6228922')"
13285,55.86515,-4.25763,Glasgow,Scotland,Glasgow City,GB,"('55.8639191', '-4.2522311')"
13286,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3246641', '55.3913065')"
13287,8.4855,76.94924,Thiruvananthapuram,Kerala,Thiruvananthapuram,IN,"('8.5179648', '76.9448388')"
13288,40.41831,-3.70275,City Center,Madrid,Provincia de Madrid,ES,"('40.4257773', '-3.7008315')"
13289,25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.375314', '51.5246')"
13290,53.77464,15.77671,Swidwin,West Pomeranian Voivodeship,Powiat swidwinski,PL,"('53.7181518', '15.7154341')"
13291,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4759811', '39.7915052')"
13292,44.87083,20.64028,Pancevo,Autonomna Pokrajina Vojvodina,Juznobanatski Okrug,RS,"('44.8701273', '20.6593233')"
13293,37.49223,15.07041,Catania,Sicily,Catania,IT,"('37.502907', '15.0891107')"
13294,13.51777,144.8391,Dededo Village,Dededo,,GU,"('13.5133113', '144.840015')"
13295,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0445754', '55.1214948')"
13296,28.4601,77.02635,Gurgaon,Haryana,Gurgaon,IN,"('28.5565912', '77.1013365')"
13297,35.8044,51.4256,Tajrish,Tehran,,IR,"('35.7587684', '51.4582651')"
13298,7.84468,98.33897,Ban Chalong,Phuket,,TH,"('7.8208559', '98.3448424')"
13299,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4945024', '54.3838106')"
13300,51.88942,20.41929,Kowiesy,Lodz Voivodeship,Powiat skierniewicki,PL,"('51.927032', '20.4632041')"
13301,47.58333,10.3,Rettenberg,Bavaria,Swabia,DE,"('47.584358', '10.321568')"
13302,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4709208', '-0.3773039')"
13303,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9147851', '77.5994111')"
13304,25.0657,55.17128,Dubai,Dubai,,AE,"('24.9601665', '55.0532982')"
13305,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0805653', '7.4625308')"
13306,-20.05972,57.62917,Cottage,Riviere du Rempart,,MU,"('-20.071447', '57.618815')"
13307,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9474703', '77.5739033')"
13308,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0989476', '55.2049133')"
13309,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.25979', '55.327419')"
13310,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4956108', '54.366508')"
13311,35.88452,-84.15353,Farragut,Tennessee,Knox County,US,"('35.9105993', '-84.1005781')"
13312,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2357301', '55.3097353')"
13313,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9338245', '77.6198126')"
13314,33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.899334', '35.571319')"
13315,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5701483', '39.1114337')"
13316,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2511825', '55.3046022')"
13317,35.88452,-84.15353,Farragut,Tennessee,Knox County,US,"('35.900007', '-84.150587')"
13318,33.6007,73.0679,Rawalpindi,Punjab,,PK,"('33.5302157', '73.0990937')"
13319,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4944943', '54.3829167')"
13320,50.29761,18.67658,Gliwice,Silesian Voivodeship,Gliwice,PL,"('50.307659', '18.650322')"
13321,36.85293,-75.97799,Virginia Beach,Virginia,City of Virginia Beach,US,"('36.7971104', '-75.9977885')"
13322,24.19167,55.76056,Al Ain,Abu Dhabi,,AE,"('24.218317', '55.7452469')"
13323,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2145614', '55.2797085')"
13324,40.43547,-3.7317,Moncloa-Aravaca,Madrid,Provincia de Madrid,ES,"('40.4250914', '-3.7253416')"
13325,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0632179', '7.4267152')"
13326,11.10354,79.655,Mayiladuthurai,Tamil Nadu,Nagapattinam,IN,"('11.0981924', '79.6542213')"
13327,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1778252', '55.2750316')"
13328,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2490896', '55.3050959')"
13329,47.50369,19.06583,Budapest VI. keruelet,Budapest,,HU,"('47.497875', '19.0581801')"
13330,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0244577', '55.2634245')"
13331,10.76695,75.92523,Ponnani,Kerala,Malappuram,IN,"('10.7350364', '75.9742577')"
13332,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.563645', '39.169459')"
13333,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.402663', '50.0512838')"
13334,11.58333,77.91667,Konganapuram,Tamil Nadu,Salem,IN,"('11.5195057', '77.9354913')"
13335,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1527193', '55.2284106')"
13336,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9993279', '77.5713143')"
13337,25.0657,55.17128,Dubai,Dubai,,AE,"('25.174568', '55.256011')"
13338,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5811089', '39.2193638')"
13339,50.29761,18.67658,Gliwice,Silesian Voivodeship,Gliwice,PL,"('50.3037859', '18.6717861')"
13340,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.7582843', '39.1898853')"
13341,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.469045', '54.381637')"
13342,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0150934', '7.4271558')"
13343,25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('25.7376453', '55.8881456')"
13344,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7526298', '46.5769696')"
13345,53.46013,16.09961,Wierzchowo,West Pomeranian Voivodeship,Powiat drawski,PL,"('53.556211', '16.131642')"
13346,18.46523,78.86894,Vemalwada,Telangana,Karimnagar,IN,"('18.4660529', '78.8756393')"
13347,-37.85344,144.99241,Windsor,Victoria,,AU,"('-37.8506034', '144.993341')"
13348,27.35134,35.69014,Duba,Mintaqat Tabuk,,SA,"('27.9973666', '35.1808321')"
13349,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1301255', '55.2286255')"
13350,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0753385', '55.308085')"
13351,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2564165', '55.4684508')"
13352,33.9,35.48333,Ra's Bayrut,Beyrouth,,LB,"('33.8961512', '35.4771579')"
13353,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6939876', '46.6988428')"
13354,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0049049', '55.1651625')"
13355,27.50199,77.6833,Mathura,Uttar Pradesh,Mathura,IN,"('27.5278185', '77.6612658')"
13356,55.67594,12.56553,Copenhagen,Capital Region,Kobenhavn,DK,"('55.6446744', '12.5492141')"
13357,27.01122,49.65825,Al Jubayl,Eastern Province,,SA,"('27.0865807', '49.5642139')"
13358,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4656398', '54.5975704')"
13359,52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3749135', '4.8987072')"
13360,17.31018,78.49969,Balapur,Telangana,Rangareddi,IN,"('17.2387683', '78.4340997')"
13361,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7417216', '46.75197')"
13362,31.41667,73.08333,Faisalabad,Punjab,,PK,"('31.4060947', '73.1120013')"
13363,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.217123', '55.418789')"
13364,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0798533', '55.1499456')"
13365,57.14369,-2.09814,Aberdeen,Scotland,Aberdeen City,GB,"('57.1458979', '-2.0995977')"
13366,49.4,4.7,Vouziers,Champagne-Ardenne,Departement des Ardennes,FR,"('49.3927915', '4.6882788')"
13367,26.21861,50.54778,Jidd Hafs,Manama,,BH,"('26.2337075', '50.5531453')"
13368,51.53795,7.68969,Unna,North Rhine-Westphalia,Regierungsbezirk Arnsberg,DE,"('51.5556871', '7.684303')"
13369,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2461971', '55.3047257')"
13370,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0978092', '55.1562957')"
13371,25.81454,-80.22394,Allapattah,Florida,Miami-Dade County,US,"('25.819103', '-80.1916998')"
13372,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7364564', '46.6613776')"
13373,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2627104', '55.4304515')"
13374,9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.966064', '76.243386')"
13375,57.70716,11.96679,Goeteborg,Vaestra Goetaland,Goteborg,SE,"('57.6992594', '11.9771612')"
13376,37.89155,-4.77275,Cordoba,Andalusia,Province of Cordoba,ES,"('37.8736762', '-4.7778314')"
13377,40.82177,-74.48099,Morris Plains,New Jersey,Morris County,US,"('40.832366', '-74.4948529')"
13378,35.10278,129.04028,Busan,Busan,,KR,"('35.2116728', '129.0059891')"
13379,28.66111,-81.36562,Altamonte Springs,Florida,Seminole County,US,"('28.6668911', '-81.375781')"
13380,54.11667,-9.16667,Ballina,Connaught,Maigh Eo,IE,"('54.1342717', '-9.1585157')"
13381,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('31.9759503', '35.8845784')"
13382,10.28969,11.16729,Gombe,Gombe,,NG,"('10.2819315', '11.1449955')"
13383,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2006747', '55.2740206')"
13384,25.04776,121.53185,Taipei,Taipei,,TW,"('25.08289', '121.5594865')"
13385,36.42107,25.43087,Fira,South Aegean,Nomos Kykladon,GR,"('36.432987', '25.421376')"
13386,9.71667,76.7,Lalam,Kerala,Kottayam,IN,"('9.6459081', '76.6392464')"
13387,53.83333,-1.76667,Shipley,England,Bradford,GB,"('53.813188', '-1.7721312')"
13388,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3216458', '55.3757458')"
13389,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2277273', '55.3595629')"
13390,17.48486,78.41376,Kukatpalli,Telangana,Rangareddi,IN,"('17.4312856', '78.4069669')"
13391,23.22573,56.51572,`Ibri,Az Zahirah,,OM,"('23.2156716', '56.4865531')"
13392,55.73333,37.63333,Zamoskvorech'ye,Moscow,,RU,"('55.739088', '37.6329671')"
13393,0.32467,32.5747,Kampala Central Division,Central Region,,UG,"('0.318853', '32.5761235')"
13394,-37.8149,144.95052,Docklands,Victoria,Melbourne,AU,"('-37.8165647', '144.9475055')"
13395,-1.28333,36.85,Pumwani,Nairobi Area,,KE,"('-1.2765352', '36.8878308')"
13396,36.13326,-5.45051,Algeciras,Andalusia,Provincia de Cadiz,ES,"('36.1575651', '-5.45763')"
13397,-26.20227,28.04363,Johannesburg,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.149154', '28.034822')"
13398,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4009791', '39.7992185')"
13399,33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.8841219', '35.640383')"
13400,35.9125,14.50194,Sliema,Tas-Sliema,,MT,"('35.9084385', '14.5065384')"
13401,1.28967,103.85007,Singapore,,,SG,"('1.2967903', '103.8535677')"
13402,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.0319834', '77.5596115')"
13403,25.0657,55.17128,Dubai,Dubai,,AE,"('25.21535', '55.2622551')"
13404,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.297567', '55.370442')"
13405,52.77917,6.90694,Emmen,Drenthe,Gemeente Emmen,NL,"('52.796903', '6.90613')"
13406,25.0657,55.17128,Dubai,Dubai,,AE,"('25.10946', '55.1783999')"
13407,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7325543', '46.6876285')"
13408,40.78343,-73.96625,Manhattan,New York,New York County,US,"('40.7603182', '-73.9761615')"
13409,10.46941,-66.83063,El Cafetal,Miranda,,VE,"('10.4726982', '-66.8380714')"
13410,27.01122,49.65825,Al Jubayl,Eastern Province,,SA,"('27.158895', '49.5361723')"
13411,51.06513,-1.3187,Winchester,England,Hampshire,GB,"('51.061512', '-1.310604')"
13412,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.1553743', '54.4251536')"
13413,50.48375,5.86674,Spa,Wallonia,Province de Liege,BE,"('50.4942814', '5.8640616')"
13414,52.51853,13.34178,Hansaviertel,Berlin,,DE,"('52.5079196', '13.3377547')"
13415,13.759,100.53358,Ratchathewi,Bangkok,,TH,"('13.7473083', '100.5411088')"
13416,15.88642,120.59984,Carmen,Ilocos,Province of Pangasinan,PH,"('15.8786853', '120.6013361')"
13417,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('32.0288651', '35.8662746')"
13418,10.07955,124.34324,Trinidad,Central Visayas,Province of Bohol,PH,"('10.0784448', '124.3541274')"
13419,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2077785', '55.2612654')"
13420,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.059905', '31.2789836')"
13421,9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.966751', '76.286662')"
13422,52.19656,21.17752,Wawer,Masovian Voivodeship,Warszawa,PL,"('52.1929933', '21.170494')"
13423,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2461814', '55.3014386')"
13424,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3448318', '55.3986857')"
13425,21.42664,39.82563,Mecca,Makkah,,SA,"('21.3816913', '39.8739737')"
13426,25.0657,55.17128,Dubai,Dubai,,AE,"('25.151663', '55.224451')"
13427,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2361123', '55.2566597')"
13428,1.28967,103.85007,Singapore,,,SG,"('1.2975672', '103.8480065')"
13429,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2339211', '55.3569139')"
13430,49.38217,8.5823,Schwetzingen,Baden-Wuerttemberg,Karlsruhe Region,DE,"('49.39114', '8.57412')"
13431,25.60222,85.11936,Patna,Bihar,Patna,IN,"('25.6063961', '85.1370622')"
13432,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2816557', '55.3478968')"
13433,52.98947,6.9504,Stadskanaal,Groningen,Gemeente Stadskanaal,NL,"('52.9862571', '6.9557831')"
13434,25.17151,51.60337,Al Wakrah,Al Wakrah,,QA,"('25.1718429', '51.5979739')"
13435,33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.8998348', '35.534072')"
13436,25.0657,55.17128,Dubai,Dubai,,AE,"('25.20865', '55.2764409')"
13437,-26.20227,28.04363,Johannesburg,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.1328249', '28.0680798')"
13438,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.270925', '55.297652')"
13439,12.42602,75.7382,Madikeri,Karnataka,Kodagu,IN,"('12.4114221', '75.7371651')"
13440,7.048,79.8937,Kandana,Western,,LK,"('7.0519757', '79.8965416')"
13441,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2032958', '55.2685085')"
13442,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.349058', '55.4772773')"
13443,25.56473,55.55517,Umm al Qaywayn,Umm al Qaywayn,,AE,"('25.5637758', '55.5562852')"
13444,30.19556,71.47528,Multan,Punjab,,PK,"('30.2173422', '71.4703754')"
13445,24.1469,120.6839,Taichung,Taiwan,Taichung City,TW,"('24.1590741', '120.6767755')"
13446,52.41426,-1.78094,Solihull,England,Solihull,GB,"('52.4135844', '-1.7770178')"
13447,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3337439', '55.3925902')"
13448,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1212309', '55.1537534')"
13449,24.74333,56.46583,Shinas,Al Batinah,,OM,"('24.8196608', '56.1246775')"
13450,17.48486,78.41376,Kukatpalli,Telangana,Rangareddi,IN,"('17.4408011', '78.396634')"
13451,52.57851,-0.42001,Wansford,England,Peterborough,GB,"('52.5786807', '-0.4140935')"
13452,25.0657,55.17128,Dubai,Dubai,,AE,"('25.027835', '55.1899372')"
13453,25.0657,55.17128,Dubai,Dubai,,AE,"('25.069959', '55.141366')"
13454,10.34238,76.21124,Irinjalakuda,Kerala,Thrissur District,IN,"('10.306299', '76.1514759')"
13455,25.0657,55.17128,Dubai,Dubai,,AE,"('25.041851', '55.2504527')"
13456,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3249681', '55.3926671')"
13457,25.0657,55.17128,Dubai,Dubai,,AE,"('25.038218', '55.2216179')"
13458,25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.2723691', '51.5118134')"
13459,40.09361,113.29139,Datong,Shanxi Sheng,,CN,"('40.10187', '113.31031')"
13460,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2208425', '55.3733993')"
13461,25.28812,55.88157,Adh Dhayd,Ash Shariqah,,AE,"('24.8242288', '55.6585318')"
13462,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4633723', '-0.3566426')"
13463,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4110443', '54.5077483')"
13464,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2570228', '55.2904593')"
13465,59.91273,10.74609,Oslo,Oslo,Oslo,NO,"('59.9143101', '10.7470344')"
13466,52.45,-1.81667,Acocks Green,England,City and Borough of Birmingham,GB,"('52.4677494', '-1.855277')"
13467,35.6895,139.69171,Tokyo,Tokyo,,JP,"('35.6926755', '139.6912739')"
13468,31.95522,35.94503,Amman,Amman,,JO,"('31.9645328', '35.9052435')"
13469,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.566815', '46.6211824')"
13470,37.74667,23.4275,Aegina,Attica,Nomos Piraios,GR,"('37.7457239', '23.4288075')"
13471,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.891741', '35.524861')"
13472,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.591944', '39.228743')"
13473,41.43541,2.18982,Sant Andreu de Palomar,Catalonia,Provincia de Barcelona,ES,"('41.4408505', '2.1986082')"
13474,25.0657,55.17128,Dubai,Dubai,,AE,"('25.185103', '55.2382207')"
13475,33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.9008638', '35.5720135')"
13476,55.71722,21.1175,Klaipeda,Klaipedos apskritis,Klaipeda,LT,"('55.7064693', '21.1229505')"
13477,26.32599,43.97497,Buraydah,Al-Qassim,,SA,"('26.391826', '43.951305')"
13478,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3049139', '55.3636878')"
13479,22.37066,114.10479,Tsuen Wan,Tsuen Wan,,HK,"('22.3690778', '114.1207666')"
13480,15.33524,76.46094,Hampi,Karnataka,Bellary,IN,"('15.3569246', '76.4349201')"
13481,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.0664405', '72.8334761')"
13482,6.8905,79.9015,Pita Kotte,Western,,LK,"('6.8852035', '79.8872271')"
13483,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1180805', '55.1987496')"
13484,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.074441', '31.2326958')"
13485,35.54028,139.45083,Machida,Tokyo,Machida-shi,JP,"('35.5683305', '139.4837867')"
13486,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.0292931', '77.6438781')"
13487,26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.3043799', '50.169313')"
13488,25.0657,55.17128,Dubai,Dubai,,AE,"('25.069249', '55.142498')"
13489,33.9,35.48333,Ra's Bayrut,Beyrouth,,LB,"('33.8953174', '35.4859585')"
13490,19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('19.1776052', '72.8371471')"
13491,25.41111,55.43504,Ajman,Ajman,,AE,"('25.401981', '55.5041574')"
13492,29.34722,47.96167,Ash Shamiyah,Al Asimah,,KW,"('29.3617966', '47.9587773')"
13493,25.0657,55.17128,Dubai,Dubai,,AE,"('25.142979', '55.2071876')"
13494,52.48333,13.31667,Wilmersdorf Bezirk,Berlin,,DE,"('52.4744165', '13.3141088')"
13495,55.92791,12.30081,Hillerod,Capital Region,Hillerod Kommune,DK,"('55.9349652', '12.3012724')"
13496,50.11552,8.68417,Frankfurt am Main,Hesse,Regierungsbezirk Darmstadt,DE,"('50.1147336', '8.6814672')"
13497,30.21035,31.36812,Al Khankah,Muhafazat al Qalyubiyah,,EG,"('30.109536', '31.3719803')"
13498,45.5,25.56667,Predeal,Brasov,Oras Predeal,RO,"('45.5720743', '25.5546311')"
13499,49.83826,24.02324,L'viv,Lviv,,UA,"('49.8422275', '24.0298975')"
13500,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2798327', '55.3861606')"
13501,26.12259,85.39055,Muzaffarpur,Bihar,Muzaffarpur,IN,"('26.1384135', '85.369722')"
13502,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0491453', '7.4727191')"
13503,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.0540265', '72.8275065')"
13504,25.41111,55.43504,Ajman,Ajman,,AE,"('25.397967', '55.4704813')"
13505,36.45774,6.04267,Rouached,Mila,,DZ,"('36.4336569', '6.1223098')"
13506,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1393941', '55.2489258')"
13507,28.31117,46.12729,Al Qaysumah,Eastern Province,,SA,"('28.4127947', '45.9839194')"
13508,4.66779,-74.0215,Barrio San Luis,Bogota D.C.,,CO,"('4.6494044', '-74.0560953')"
13509,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.250475', '55.2987026')"
13510,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4830891', '54.3599815')"
13511,25.0657,55.17128,Dubai,Dubai,,AE,"('25.191111', '55.2329902')"
13512,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0936892', '55.168205')"
13513,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('32.0578858', '35.8921707')"
13514,30.60427,32.27225,Ismailia,Al Isma'iliyah,,EG,"('30.5924226', '32.2760085')"
13515,30.19556,71.47528,Multan,Punjab,,PK,"('30.2192292', '71.4727841')"
13516,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0926504', '7.4997888')"
13517,61.16667,23.86667,Akaa,Pirkanmaa,Etelae-Pirkanmaa,FI,"('61.1778341', '23.8769936')"
13518,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1260944', '55.122055')"
13519,13.0707,77.79814,Hoskote,Karnataka,Bangalore Rural,IN,"('12.9856274', '77.7449213')"
13520,25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('25.7360965', '55.8889086')"
13521,53.30621,-4.63211,Holyhead,Wales,Anglesey,GB,"('53.3088893', '-4.6294338')"
13522,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4420692', '39.8108214')"
13523,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0661798', '55.1921525')"
13524,-23.62306,-46.55111,Sao Caetano do Sul,Sao Paulo,Sao Caetano Do Sul,BR,"('-23.5933402', '-46.5852301')"
13525,39.5,-0.36667,Tavernes Blanques,Valencia,Provincia de Valencia,ES,"('39.4875337', '-0.3785636')"
13526,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('32.0228456', '35.846657')"
13527,3.1412,101.68653,Kuala Lumpur,Kuala Lumpur,,MY,"('3.1527833', '101.6973983')"
13528,35.6895,139.69171,Tokyo,Tokyo,,JP,"('35.6943187', '139.7028432')"
13529,0.75906,73.43296,Viligili,Gaafu Alifu Atholhu,,MV,"('0.279482', '73.3562288')"
13530,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.267743', '55.317708')"
13531,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0967981', '31.3284559')"
13532,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0860316', '55.1440277')"
13533,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.5523414', '77.2997798')"
13534,25.0657,55.17128,Dubai,Dubai,,AE,"('25.046651', '55.238691')"
13535,44.05755,12.56528,Rimini,Emilia-Romagna,Provincia di Rimini,IT,"('44.0746396', '12.57041')"
13536,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4204685', '39.8578727')"
13537,25.7126,-80.25699,Coconut Grove,Florida,Miami-Dade County,US,"('25.7267759', '-80.2440244')"
13538,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6593459', '77.3158711')"
13539,37.36883,-122.03635,Sunnyvale,California,Santa Clara County,US,"('37.3515217', '-122.0136341')"
13540,52.0938,21.11761,Konstancin-Jeziorna,Masovian Voivodeship,Powiat piaseczynski,PL,"('52.078491', '21.0942707')"
13541,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1122977', '55.2240219')"
13542,8.21528,126.31639,Bislig,Caraga,Province of Surigao del Sur,PH,"('8.188402', '126.353242')"
13543,8.35122,-62.64102,Ciudad Guayana,Bolivar,Municipio Caroni,VE,"('8.2824576', '-62.752187')"
13544,35.8044,51.4256,Tajrish,Tehran,,IR,"('35.757932', '51.5055177')"
13545,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4287254', '54.4650999')"
